Cntry,CntryCo,AttName,AttCode,Year,AttValue
Sierra Leone,SLE,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Sierra Leone,SLE,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Singapore,SGP,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Singapore,SGP,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Singapore,SGP,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Singapore,SGP,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Singapore,SGP,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Singapore,SGP,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Singapore,SGP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Singapore,SGP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Singapore,SGP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Singapore,SGP,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Singapore,SGP,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Singapore,SGP,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Sint Maarten (Dutch part),SXM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Sint Maarten (Dutch part),SXM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Sint Maarten (Dutch part),SXM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Sint Maarten (Dutch part),SXM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Sint Maarten (Dutch part),SXM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Sint Maarten (Dutch part),SXM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Sint Maarten (Dutch part),SXM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Sint Maarten (Dutch part),SXM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Sint Maarten (Dutch part),SXM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Sint Maarten (Dutch part),SXM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Sint Maarten (Dutch part),SXM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Sint Maarten (Dutch part),SXM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Slovak Republic,SVK,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Slovak Republic,SVK,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Slovak Republic,SVK,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Slovak Republic,SVK,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Slovak Republic,SVK,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Slovak Republic,SVK,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Slovak Republic,SVK,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,38.68125153
Slovak Republic,SVK,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,57.49015045
Slovak Republic,SVK,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,62.65097046
Slovenia,SVN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,97.90635681
Slovenia,SVN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,97.92550659
Slovenia,SVN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,97.66426849
Slovenia,SVN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Slovenia,SVN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Slovenia,SVN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Slovenia,SVN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Slovenia,SVN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Slovenia,SVN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Slovenia,SVN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,23.36978912
Slovenia,SVN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,24.19002914
Slovenia,SVN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,28.51292992
Solomon Islands,SLB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,80.74063873
Solomon Islands,SLB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Solomon Islands,SLB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Solomon Islands,SLB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Solomon Islands,SLB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Solomon Islands,SLB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Solomon Islands,SLB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Solomon Islands,SLB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Solomon Islands,SLB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Somalia,SOM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Somalia,SOM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Somalia,SOM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Somalia,SOM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Somalia,SOM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Somalia,SOM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Somalia,SOM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Somalia,SOM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Somalia,SOM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Somalia,SOM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Somalia,SOM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Somalia,SOM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
South Africa,ZAF,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
South Africa,ZAF,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
South Africa,ZAF,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
South Africa,ZAF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,3798981
South Africa,ZAF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
South Africa,ZAF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,2490693
South Africa,ZAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,88.71725
South Africa,ZAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
South Africa,ZAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,92.89486
South Africa,ZAF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
South Africa,ZAF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
South Africa,ZAF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
South Asia,SAS,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,92.54277802
South Asia,SAS,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,92.40888214
South Asia,SAS,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,91.73970795
South Asia,SAS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,380349952
South Asia,SAS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,380349952
South Asia,SAS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,380349952
South Asia,SAS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,66.69117737
South Asia,SAS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,66.69117737
South Asia,SAS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,66.69117737
South Asia,SAS,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
South Asia,SAS,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
South Asia,SAS,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
South Sudan,SSD,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
South Sudan,SSD,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
South Sudan,SSD,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
South Sudan,SSD,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
South Sudan,SSD,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,3779167
South Sudan,SSD,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
South Sudan,SSD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
South Sudan,SSD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,26.83128
South Sudan,SSD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
South Sudan,SSD,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
South Sudan,SSD,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
South Sudan,SSD,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Spain,ESP,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,99.87754059
Spain,ESP,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,99.85552979
Spain,ESP,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,99.71201324
Spain,ESP,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,799083
Spain,ESP,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,928039
Spain,ESP,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,917535
Spain,ESP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,97.93884
Spain,ESP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,97.63061
Spain,ESP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,97.67927
Spain,ESP,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,35.59563065
Spain,ESP,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,37.18606949
Spain,ESP,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,39.59833145
Sri Lanka,LKA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,96.36689758
Sri Lanka,LKA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,95.54279327
Sri Lanka,LKA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,93.37397003
Sri Lanka,LKA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Sri Lanka,LKA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,1395557
Sri Lanka,LKA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Sri Lanka,LKA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Sri Lanka,LKA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,90.55795
Sri Lanka,LKA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Sri Lanka,LKA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Sri Lanka,LKA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Sri Lanka,LKA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
St. Kitts and Nevis,KNA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,89.84150696
St. Kitts and Nevis,KNA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,82.5872879
St. Kitts and Nevis,KNA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,92.29167175
St. Kitts and Nevis,KNA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
St. Kitts and Nevis,KNA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
St. Kitts and Nevis,KNA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
St. Kitts and Nevis,KNA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
St. Kitts and Nevis,KNA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
St. Kitts and Nevis,KNA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
St. Kitts and Nevis,KNA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
St. Kitts and Nevis,KNA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
St. Kitts and Nevis,KNA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
St. Lucia,LCA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,94.12193298
St. Lucia,LCA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
St. Lucia,LCA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
St. Lucia,LCA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
St. Lucia,LCA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
St. Lucia,LCA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
St. Lucia,LCA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
St. Lucia,LCA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
St. Lucia,LCA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
St. Lucia,LCA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
St. Lucia,LCA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
St. Lucia,LCA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
St. Martin (French part),MAF,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
St. Martin (French part),MAF,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
St. Martin (French part),MAF,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
St. Martin (French part),MAF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
St. Martin (French part),MAF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
St. Martin (French part),MAF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
St. Martin (French part),MAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
St. Martin (French part),MAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
St. Martin (French part),MAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
St. Martin (French part),MAF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
St. Martin (French part),MAF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
St. Martin (French part),MAF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
St. Vincent and the Grenadines,VCT,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,98.43005371
St. Vincent and the Grenadines,VCT,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,97.52089691
St. Vincent and the Grenadines,VCT,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,98.35768127
St. Vincent and the Grenadines,VCT,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
St. Vincent and the Grenadines,VCT,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
St. Vincent and the Grenadines,VCT,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
St. Vincent and the Grenadines,VCT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
St. Vincent and the Grenadines,VCT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
St. Vincent and the Grenadines,VCT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
St. Vincent and the Grenadines,VCT,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
St. Vincent and the Grenadines,VCT,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
St. Vincent and the Grenadines,VCT,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Sub-Saharan Africa,SSF,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,74.11618042
Sub-Saharan Africa,SSF,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,75.13195801
Sub-Saharan Africa,SSF,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,75.50623322
Sub-Saharan Africa,SSF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,193813008
Sub-Saharan Africa,SSF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,193813008
Sub-Saharan Africa,SSF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,193813008
Sub-Saharan Africa,SSF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,60.88054657
Sub-Saharan Africa,SSF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,60.88054657
Sub-Saharan Africa,SSF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,60.88054657
Sub-Saharan Africa,SSF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Sub-Saharan Africa,SSF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Sub-Saharan Africa,SSF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Sub-Saharan Africa (excluding high income),SSA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,74.11488342
Sub-Saharan Africa (excluding high income),SSA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,75.13075256
Sub-Saharan Africa (excluding high income),SSA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,75.50505829
Sub-Saharan Africa (excluding high income),SSA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,193808656
Sub-Saharan Africa (excluding high income),SSA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,193808656
Sub-Saharan Africa (excluding high income),SSA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,193808656
Sub-Saharan Africa (excluding high income),SSA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,60.87575531
Sub-Saharan Africa (excluding high income),SSA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,60.87575531
Sub-Saharan Africa (excluding high income),SSA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,60.87575531
Sub-Saharan Africa (excluding high income),SSA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Sub-Saharan Africa (excluding high income),SSA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Sub-Saharan Africa (excluding high income),SSA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Sudan,SDN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Sudan,SDN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Sudan,SDN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Sudan,SDN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Sudan,SDN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,9251087
Sudan,SDN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Sudan,SDN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Sudan,SDN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,53.51738
Sudan,SDN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Sudan,SDN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Sudan,SDN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Sudan,SDN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Suriname,SUR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,87.37587738
Suriname,SUR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,92.36363983
Suriname,SUR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,95.02158356
Suriname,SUR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Suriname,SUR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,19347
Suriname,SUR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Suriname,SUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Suriname,SUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,94.62094
Suriname,SUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
