Cntry,CntryCo,AttName,AttCode,Year,AttValue
Senegal,SEN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,45.5
Senegal,SEN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,45.5
Senegal,SEN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,107
Senegal,SEN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,72.7
Senegal,SEN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,63.7
Senegal,SEN,Cost to register property (% of property value),IC.RP.COST,2007,19.5
Senegal,SEN,Cost to register property (% of property value),IC.RP.COST,2008,20.6
Senegal,SEN,Cost to register property (% of property value),IC.RP.COST,2009,20.6
Serbia,SRB,Time required to start a business (days),IC.REG.DURS,2007,23
Serbia,SRB,Time required to start a business (days),IC.REG.DURS,2008,23
Serbia,SRB,Time required to start a business (days),IC.REG.DURS,2009,13
Serbia,SRB,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,32.9
Serbia,SRB,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,31.2
Serbia,SRB,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,31.2
Serbia,SRB,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,8.9
Serbia,SRB,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,7.6
Serbia,SRB,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,7.1
Serbia,SRB,Cost to register property (% of property value),IC.RP.COST,2007,5.4
Serbia,SRB,Cost to register property (% of property value),IC.RP.COST,2008,2.9
Serbia,SRB,Cost to register property (% of property value),IC.RP.COST,2009,2.8
Serbia and Montenegro,YUG,Time required to start a business (days),IC.REG.DURS,2007,..
Serbia and Montenegro,YUG,Time required to start a business (days),IC.REG.DURS,2008,..
Serbia and Montenegro,YUG,Time required to start a business (days),IC.REG.DURS,2009,..
Serbia and Montenegro,YUG,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Serbia and Montenegro,YUG,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Serbia and Montenegro,YUG,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Serbia and Montenegro,YUG,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Serbia and Montenegro,YUG,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Serbia and Montenegro,YUG,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Serbia and Montenegro,YUG,Cost to register property (% of property value),IC.RP.COST,2007,..
Serbia and Montenegro,YUG,Cost to register property (% of property value),IC.RP.COST,2008,..
Serbia and Montenegro,YUG,Cost to register property (% of property value),IC.RP.COST,2009,..
Seychelles,SYC,Time required to start a business (days),IC.REG.DURS,2007,33
Seychelles,SYC,Time required to start a business (days),IC.REG.DURS,2008,33
Seychelles,SYC,Time required to start a business (days),IC.REG.DURS,2009,33
Seychelles,SYC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,48.4
Seychelles,SYC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,46.6
Seychelles,SYC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,44.1
Seychelles,SYC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,29.7
Seychelles,SYC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,26.8
Seychelles,SYC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,19.2
Seychelles,SYC,Cost to register property (% of property value),IC.RP.COST,2007,7
Seychelles,SYC,Cost to register property (% of property value),IC.RP.COST,2008,7
Seychelles,SYC,Cost to register property (% of property value),IC.RP.COST,2009,7
Sierra Leone,SLE,Time required to start a business (days),IC.REG.DURS,2007,26
Sierra Leone,SLE,Time required to start a business (days),IC.REG.DURS,2008,17
Sierra Leone,SLE,Time required to start a business (days),IC.REG.DURS,2009,12
Sierra Leone,SLE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,235.2
Sierra Leone,SLE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,235.2
Sierra Leone,SLE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,235.2
Sierra Leone,SLE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,1180.7
Sierra Leone,SLE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,145.8
Sierra Leone,SLE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,118.8
Sierra Leone,SLE,Cost to register property (% of property value),IC.RP.COST,2007,14.9
Sierra Leone,SLE,Cost to register property (% of property value),IC.RP.COST,2008,12.9
Sierra Leone,SLE,Cost to register property (% of property value),IC.RP.COST,2009,12.4
Singapore,SGP,Time required to start a business (days),IC.REG.DURS,2007,5
Singapore,SGP,Time required to start a business (days),IC.REG.DURS,2008,3.5
Singapore,SGP,Time required to start a business (days),IC.REG.DURS,2009,2.5
Singapore,SGP,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,21.8
Singapore,SGP,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,24.2
Singapore,SGP,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,24.1
Singapore,SGP,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,0.8
Singapore,SGP,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,0.9
Singapore,SGP,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,0.7
Singapore,SGP,Cost to register property (% of property value),IC.RP.COST,2007,2.8
Singapore,SGP,Cost to register property (% of property value),IC.RP.COST,2008,2.8
Singapore,SGP,Cost to register property (% of property value),IC.RP.COST,2009,2.8
Slovak Republic,SVK,Time required to start a business (days),IC.REG.DURS,2007,27
Slovak Republic,SVK,Time required to start a business (days),IC.REG.DURS,2008,17.5
Slovak Republic,SVK,Time required to start a business (days),IC.REG.DURS,2009,17.5
Slovak Republic,SVK,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,48.6
Slovak Republic,SVK,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,48.5
Slovak Republic,SVK,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,49.4
Slovak Republic,SVK,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,4.2
Slovak Republic,SVK,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,3.3
Slovak Republic,SVK,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,2
Slovak Republic,SVK,Cost to register property (% of property value),IC.RP.COST,2007,0.1
Slovak Republic,SVK,Cost to register property (% of property value),IC.RP.COST,2008,0.1
Slovak Republic,SVK,Cost to register property (% of property value),IC.RP.COST,2009,0.1
Slovenia,SVN,Time required to start a business (days),IC.REG.DURS,2007,61.5
Slovenia,SVN,Time required to start a business (days),IC.REG.DURS,2008,20.5
Slovenia,SVN,Time required to start a business (days),IC.REG.DURS,2009,8.5
Slovenia,SVN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,38.4
Slovenia,SVN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,34.9
Slovenia,SVN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,35.8
Slovenia,SVN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,8.5
Slovenia,SVN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,0.1
Slovenia,SVN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,0
Slovenia,SVN,Cost to register property (% of property value),IC.RP.COST,2007,2
Slovenia,SVN,Cost to register property (% of property value),IC.RP.COST,2008,2
Slovenia,SVN,Cost to register property (% of property value),IC.RP.COST,2009,2
Solomon Islands,SLB,Time required to start a business (days),IC.REG.DURS,2007,55
Solomon Islands,SLB,Time required to start a business (days),IC.REG.DURS,2008,55
Solomon Islands,SLB,Time required to start a business (days),IC.REG.DURS,2009,55
Solomon Islands,SLB,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,26.1
Solomon Islands,SLB,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,26.1
Solomon Islands,SLB,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,26.1
Solomon Islands,SLB,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,101.8
Solomon Islands,SLB,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,93.5
Solomon Islands,SLB,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,70.1
Solomon Islands,SLB,Cost to register property (% of property value),IC.RP.COST,2007,5.1
Solomon Islands,SLB,Cost to register property (% of property value),IC.RP.COST,2008,5
Solomon Islands,SLB,Cost to register property (% of property value),IC.RP.COST,2009,4.8
Somalia,SOM,Time required to start a business (days),IC.REG.DURS,2007,..
Somalia,SOM,Time required to start a business (days),IC.REG.DURS,2008,..
Somalia,SOM,Time required to start a business (days),IC.REG.DURS,2009,..
Somalia,SOM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Somalia,SOM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Somalia,SOM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Somalia,SOM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Somalia,SOM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Somalia,SOM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Somalia,SOM,Cost to register property (% of property value),IC.RP.COST,2007,..
Somalia,SOM,Cost to register property (% of property value),IC.RP.COST,2008,..
Somalia,SOM,Cost to register property (% of property value),IC.RP.COST,2009,..
South Africa,ZAF,Time required to start a business (days),IC.REG.DURS,2007,53
South Africa,ZAF,Time required to start a business (days),IC.REG.DURS,2008,45
South Africa,ZAF,Time required to start a business (days),IC.REG.DURS,2009,45
South Africa,ZAF,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,36.1
South Africa,ZAF,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,33.3
South Africa,ZAF,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,30
South Africa,ZAF,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,7.1
South Africa,ZAF,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,6
South Africa,ZAF,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,5.9
South Africa,ZAF,Cost to register property (% of property value),IC.RP.COST,2007,8.9
South Africa,ZAF,Cost to register property (% of property value),IC.RP.COST,2008,8.8
South Africa,ZAF,Cost to register property (% of property value),IC.RP.COST,2009,8.7
South Asia,SAS,Time required to start a business (days),IC.REG.DURS,2007,..
South Asia,SAS,Time required to start a business (days),IC.REG.DURS,2008,..
South Asia,SAS,Time required to start a business (days),IC.REG.DURS,2009,..
South Asia,SAS,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
South Asia,SAS,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
South Asia,SAS,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
South Asia,SAS,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
South Asia,SAS,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
South Asia,SAS,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
South Asia,SAS,Cost to register property (% of property value),IC.RP.COST,2007,..
South Asia,SAS,Cost to register property (% of property value),IC.RP.COST,2008,..
South Asia,SAS,Cost to register property (% of property value),IC.RP.COST,2009,..
South Sudan,SSD,Time required to start a business (days),IC.REG.DURS,2007,..
South Sudan,SSD,Time required to start a business (days),IC.REG.DURS,2008,..
South Sudan,SSD,Time required to start a business (days),IC.REG.DURS,2009,..
South Sudan,SSD,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
South Sudan,SSD,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
South Sudan,SSD,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
South Sudan,SSD,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
South Sudan,SSD,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
South Sudan,SSD,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
South Sudan,SSD,Cost to register property (% of property value),IC.RP.COST,2007,..
South Sudan,SSD,Cost to register property (% of property value),IC.RP.COST,2008,..
South Sudan,SSD,Cost to register property (% of property value),IC.RP.COST,2009,..
Spain,ESP,Time required to start a business (days),IC.REG.DURS,2007,60
Spain,ESP,Time required to start a business (days),IC.REG.DURS,2008,61
Spain,ESP,Time required to start a business (days),IC.REG.DURS,2009,61
Spain,ESP,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,60.7
Spain,ESP,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,58.8
Spain,ESP,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,55.8
Spain,ESP,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,15.1
Spain,ESP,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,14.9
Spain,ESP,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,15
Spain,ESP,Cost to register property (% of property value),IC.RP.COST,2007,7.1
Spain,ESP,Cost to register property (% of property value),IC.RP.COST,2008,7.1
Spain,ESP,Cost to register property (% of property value),IC.RP.COST,2009,7.1
Sri Lanka,LKA,Time required to start a business (days),IC.REG.DURS,2007,42
Sri Lanka,LKA,Time required to start a business (days),IC.REG.DURS,2008,44
Sri Lanka,LKA,Time required to start a business (days),IC.REG.DURS,2009,44
Sri Lanka,LKA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,61.7
Sri Lanka,LKA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,61.7
Sri Lanka,LKA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,61.7
Sri Lanka,LKA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,19.7
Sri Lanka,LKA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,47
Sri Lanka,LKA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,41.9
Sri Lanka,LKA,Cost to register property (% of property value),IC.RP.COST,2007,5.1
Sri Lanka,LKA,Cost to register property (% of property value),IC.RP.COST,2008,5.1
Sri Lanka,LKA,Cost to register property (% of property value),IC.RP.COST,2009,5.1
St. Kitts and Nevis,KNA,Time required to start a business (days),IC.REG.DURS,2007,19
St. Kitts and Nevis,KNA,Time required to start a business (days),IC.REG.DURS,2008,19
St. Kitts and Nevis,KNA,Time required to start a business (days),IC.REG.DURS,2009,19
St. Kitts and Nevis,KNA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,52.5
St. Kitts and Nevis,KNA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,52.5
St. Kitts and Nevis,KNA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,52.5
St. Kitts and Nevis,KNA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,20.7
St. Kitts and Nevis,KNA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,11.9
St. Kitts and Nevis,KNA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,11.3
St. Kitts and Nevis,KNA,Cost to register property (% of property value),IC.RP.COST,2007,13.3
St. Kitts and Nevis,KNA,Cost to register property (% of property value),IC.RP.COST,2008,13.2
St. Kitts and Nevis,KNA,Cost to register property (% of property value),IC.RP.COST,2009,13.1
St. Lucia,LCA,Time required to start a business (days),IC.REG.DURS,2007,20
St. Lucia,LCA,Time required to start a business (days),IC.REG.DURS,2008,20
St. Lucia,LCA,Time required to start a business (days),IC.REG.DURS,2009,14
St. Lucia,LCA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,34
St. Lucia,LCA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,34
St. Lucia,LCA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,34.4
St. Lucia,LCA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,23.7
St. Lucia,LCA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,22.6
St. Lucia,LCA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,21.8
St. Lucia,LCA,Cost to register property (% of property value),IC.RP.COST,2007,7.4
St. Lucia,LCA,Cost to register property (% of property value),IC.RP.COST,2008,7.4
St. Lucia,LCA,Cost to register property (% of property value),IC.RP.COST,2009,7.5
St. Vincent and the Grenadines,VCT,Time required to start a business (days),IC.REG.DURS,2007,12
St. Vincent and the Grenadines,VCT,Time required to start a business (days),IC.REG.DURS,2008,12
St. Vincent and the Grenadines,VCT,Time required to start a business (days),IC.REG.DURS,2009,11
St. Vincent and the Grenadines,VCT,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,45
St. Vincent and the Grenadines,VCT,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,42.6
St. Vincent and the Grenadines,VCT,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,41
St. Vincent and the Grenadines,VCT,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,29.2
St. Vincent and the Grenadines,VCT,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,26.8
St. Vincent and the Grenadines,VCT,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,21
St. Vincent and the Grenadines,VCT,Cost to register property (% of property value),IC.RP.COST,2007,11.9
St. Vincent and the Grenadines,VCT,Cost to register property (% of property value),IC.RP.COST,2008,11.9
St. Vincent and the Grenadines,VCT,Cost to register property (% of property value),IC.RP.COST,2009,11.9
Sub-Saharan Africa,SSA,Time required to start a business (days),IC.REG.DURS,2007,..
Sub-Saharan Africa,SSA,Time required to start a business (days),IC.REG.DURS,2008,..
Sub-Saharan Africa,SSA,Time required to start a business (days),IC.REG.DURS,2009,..
Sub-Saharan Africa,SSA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Sub-Saharan Africa,SSA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Sub-Saharan Africa,SSA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Sub-Saharan Africa,SSA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Sub-Saharan Africa,SSA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Sub-Saharan Africa,SSA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Sub-Saharan Africa,SSA,Cost to register property (% of property value),IC.RP.COST,2007,..
Sub-Saharan Africa,SSA,Cost to register property (% of property value),IC.RP.COST,2008,..
Sub-Saharan Africa,SSA,Cost to register property (% of property value),IC.RP.COST,2009,..
Sudan,SDN,Time required to start a business (days),IC.REG.DURS,2007,38
Sudan,SDN,Time required to start a business (days),IC.REG.DURS,2008,38
Sudan,SDN,Time required to start a business (days),IC.REG.DURS,2009,36
Sudan,SDN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,36.1
Sudan,SDN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,36.1
Sudan,SDN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,36.1
Sudan,SDN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,57.3
Sudan,SDN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,50.8
Sudan,SDN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,37.6
Sudan,SDN,Cost to register property (% of property value),IC.RP.COST,2007,3.2
Sudan,SDN,Cost to register property (% of property value),IC.RP.COST,2008,3.1
Sudan,SDN,Cost to register property (% of property value),IC.RP.COST,2009,3
Suriname,SUR,Time required to start a business (days),IC.REG.DURS,2007,689
Suriname,SUR,Time required to start a business (days),IC.REG.DURS,2008,690
Suriname,SUR,Time required to start a business (days),IC.REG.DURS,2009,690
Suriname,SUR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,27.9
Suriname,SUR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,27.9
Suriname,SUR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,27.9
Suriname,SUR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,137.5
Suriname,SUR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,120
Suriname,SUR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,116.6
Suriname,SUR,Cost to register property (% of property value),IC.RP.COST,2007,13.7
Suriname,SUR,Cost to register property (% of property value),IC.RP.COST,2008,13.9
Suriname,SUR,Cost to register property (% of property value),IC.RP.COST,2009,13.8
Swaziland,SWZ,Time required to start a business (days),IC.REG.DURS,2007,60
Swaziland,SWZ,Time required to start a business (days),IC.REG.DURS,2008,60
Swaziland,SWZ,Time required to start a business (days),IC.REG.DURS,2009,60
Swaziland,SWZ,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,36.6
Swaziland,SWZ,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,36.6
Swaziland,SWZ,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,36.6
Swaziland,SWZ,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,38.7
Swaziland,SWZ,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,35.1
Swaziland,SWZ,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,33.9
Swaziland,SWZ,Cost to register property (% of property value),IC.RP.COST,2007,7.1
Swaziland,SWZ,Cost to register property (% of property value),IC.RP.COST,2008,7.1
Swaziland,SWZ,Cost to register property (% of property value),IC.RP.COST,2009,7.1
Sweden,SWE,Time required to start a business (days),IC.REG.DURS,2007,16
Sweden,SWE,Time required to start a business (days),IC.REG.DURS,2008,16
Sweden,SWE,Time required to start a business (days),IC.REG.DURS,2009,16
Sweden,SWE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,53.8
Sweden,SWE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,53.8
Sweden,SWE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,53.9
Sweden,SWE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,0.6
Sweden,SWE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,0.6
Sweden,SWE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,0.6
Sweden,SWE,Cost to register property (% of property value),IC.RP.COST,2007,3
Sweden,SWE,Cost to register property (% of property value),IC.RP.COST,2008,3
Sweden,SWE,Cost to register property (% of property value),IC.RP.COST,2009,3
Switzerland,CHE,Time required to start a business (days),IC.REG.DURS,2007,18
Switzerland,CHE,Time required to start a business (days),IC.REG.DURS,2008,18
Switzerland,CHE,Time required to start a business (days),IC.REG.DURS,2009,18
Switzerland,CHE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,27.9
Switzerland,CHE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,27.8
Switzerland,CHE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,28.7
Switzerland,CHE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,2.4
Switzerland,CHE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,2.4
Switzerland,CHE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,2.3
Switzerland,CHE,Cost to register property (% of property value),IC.RP.COST,2007,0.4
Switzerland,CHE,Cost to register property (% of property value),IC.RP.COST,2008,0.4
Switzerland,CHE,Cost to register property (% of property value),IC.RP.COST,2009,0.3
Syrian Arab Republic,SYR,Time required to start a business (days),IC.REG.DURS,2007,43
Syrian Arab Republic,SYR,Time required to start a business (days),IC.REG.DURS,2008,16
Syrian Arab Republic,SYR,Time required to start a business (days),IC.REG.DURS,2009,15
Syrian Arab Republic,SYR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,43.5
Syrian Arab Republic,SYR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,40.5
Syrian Arab Republic,SYR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,39.9
Syrian Arab Republic,SYR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,55.7
Syrian Arab Republic,SYR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,18.2
Syrian Arab Republic,SYR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,27.8
Syrian Arab Republic,SYR,Cost to register property (% of property value),IC.RP.COST,2007,27.9
Syrian Arab Republic,SYR,Cost to register property (% of property value),IC.RP.COST,2008,27.8
Syrian Arab Republic,SYR,Cost to register property (% of property value),IC.RP.COST,2009,27.8
"Taiwan, China",TWN,Time required to start a business (days),IC.REG.DURS,2007,47
"Taiwan, China",TWN,Time required to start a business (days),IC.REG.DURS,2008,41
"Taiwan, China",TWN,Time required to start a business (days),IC.REG.DURS,2009,22
"Taiwan, China",TWN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,41.7
"Taiwan, China",TWN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,41.5
"Taiwan, China",TWN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,41.5
"Taiwan, China",TWN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,4.2
"Taiwan, China",TWN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,4
"Taiwan, China",TWN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,3.9
"Taiwan, China",TWN,Cost to register property (% of property value),IC.RP.COST,2007,6.2
"Taiwan, China",TWN,Cost to register property (% of property value),IC.RP.COST,2008,6.2
"Taiwan, China",TWN,Cost to register property (% of property value),IC.RP.COST,2009,6.2
Tajikistan,TJK,Time required to start a business (days),IC.REG.DURS,2007,66
Tajikistan,TJK,Time required to start a business (days),IC.REG.DURS,2008,66
Tajikistan,TJK,Time required to start a business (days),IC.REG.DURS,2009,42
Tajikistan,TJK,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,80
Tajikistan,TJK,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,83.4
Tajikistan,TJK,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,83.8
Tajikistan,TJK,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,39.6
Tajikistan,TJK,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,27.6
Tajikistan,TJK,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,24.3
Tajikistan,TJK,Cost to register property (% of property value),IC.RP.COST,2007,1.9
Tajikistan,TJK,Cost to register property (% of property value),IC.RP.COST,2008,1.8
Tajikistan,TJK,Cost to register property (% of property value),IC.RP.COST,2009,4.6
Tanzania,TZA,Time required to start a business (days),IC.REG.DURS,2007,30
Tanzania,TZA,Time required to start a business (days),IC.REG.DURS,2008,29
Tanzania,TZA,Time required to start a business (days),IC.REG.DURS,2009,29
